id,feeder_id,batch_id,pool_id,ts_utc,ts_local,feed_amount_g,run_time_s,status,leftover_estimate_g,notes,checksum,created_at,updated_at
837,231221883,2,4,2025-12-13 22:32:22.857,2025-12-14 07:32:22.857,,,ok,,状态查询 - AI,61a65840e353c192ace86eada44f902c,2025-12-14 06:32:23,2025-12-14 06:32:23
838,231221883,2,4,2025-12-13 22:42:22.955,2025-12-14 07:42:22.955,,,ok,,状态查询 - AI,5beadb1868d13c453da11d5daeb1c2b1,2025-12-14 06:42:23,2025-12-14 06:42:23
839,231221883,2,4,2025-12-13 22:52:24.169,2025-12-14 07:52:24.169,,,ok,,状态查询 - AI,0daf92d8be66daa8be141c71ef3f8d7f,2025-12-14 06:52:24,2025-12-14 06:52:24
840,231221883,2,4,2025-12-13 23:02:23.551,2025-12-14 08:02:23.551,,,ok,,状态查询 - AI,999c104402f67262371c1044b42fae68,2025-12-14 07:02:24,2025-12-14 07:02:24
841,231221883,2,4,2025-12-13 23:12:23.916,2025-12-14 08:12:23.916,,,ok,,状态查询 - AI,c30a95390c100dfed47e681c404d1928,2025-12-14 07:12:24,2025-12-14 07:12:24
842,231221883,2,4,2025-12-13 23:22:23.951,2025-12-14 08:22:23.951,,,ok,,状态查询 - AI,c5f4225612ab55884533b84679e2884f,2025-12-14 07:22:24,2025-12-14 07:22:24
843,231221883,2,4,2025-12-13 23:32:24.349,2025-12-14 08:32:24.349,,,ok,,状态查询 - AI,a3f830a17d271a74271cfac784be239a,2025-12-14 07:32:24,2025-12-14 07:32:24
844,231221883,2,4,2025-12-13 23:42:24.462,2025-12-14 08:42:24.462,,,ok,,状态查询 - AI,a7cf722201609fc09455e592f1823755,2025-12-14 07:42:24,2025-12-14 07:42:24
845,231221883,2,4,2025-12-13 23:52:24.713,2025-12-14 08:52:24.713,,,ok,,状态查询 - AI,0f1999d2f85c9c8cb80afa6f536f1291,2025-12-14 07:52:25,2025-12-14 07:52:25
846,231221883,2,4,2025-12-14 00:02:24.967,2025-12-14 09:02:24.967,,,ok,,状态查询 - AI,32c0003616eb783dd7dda9879e6da00c,2025-12-14 08:02:25,2025-12-14 08:02:25
847,231221883,2,4,2025-12-14 00:12:25.395,2025-12-14 09:12:25.395,,,ok,,状态查询 - AI,1d93a190ae3f34ea9b38df7841615c5d,2025-12-14 08:12:25,2025-12-14 08:12:25
848,231221883,2,4,2025-12-14 00:22:25.647,2025-12-14 09:22:25.647,,,ok,,状态查询 - AI,499bfa7008e5020f3ed90a50e7e71082,2025-12-14 08:22:26,2025-12-14 08:22:26
849,231221883,2,4,2025-12-14 00:32:25.864,2025-12-14 09:32:25.864,,,ok,,状态查询 - AI,6b57872d43f7f1d0558ed6c791851e27,2025-12-14 08:32:26,2025-12-14 08:32:26
850,231221883,2,4,2025-12-14 00:42:25.874,2025-12-14 09:42:25.874,,,ok,,状态查询 - AI,834de461880057312dad3332393f8e62,2025-12-14 08:42:26,2025-12-14 08:42:26
851,231221883,2,4,2025-12-14 00:52:26.358,2025-12-14 09:52:26.358,,,ok,,状态查询 - AI,b00a6209501b1bf5a12d3b91b5a19fb7,2025-12-14 08:52:26,2025-12-14 08:52:26
852,231221883,2,4,2025-12-14 01:02:26.371,2025-12-14 10:02:26.371,,,ok,,状态查询 - AI,9af4225fe982189e77a8ed300313666e,2025-12-14 09:02:26,2025-12-14 09:02:26
853,231221883,2,4,2025-12-14 01:12:26.728,2025-12-14 10:12:26.728,,,ok,,状态查询 - AI,c336e22c8bcb607fef33e7c5457d6df9,2025-12-14 09:12:27,2025-12-14 09:12:27
854,231221883,2,4,2025-12-14 01:22:27.109,2025-12-14 10:22:27.109,,,ok,,状态查询 - AI,135e7f3bdc2855c2ed39f0508f8a30f5,2025-12-14 09:22:27,2025-12-14 09:22:27
855,231221883,2,4,2025-12-14 01:32:27.201,2025-12-14 10:32:27.201,,,ok,,状态查询 - AI,4b44137baa791ac4a6a7b0c18e83ee63,2025-12-14 09:32:27,2025-12-14 09:32:27
856,231221883,2,4,2025-12-14 01:42:27.454,2025-12-14 10:42:27.454,,,ok,,状态查询 - AI,7e0e4d4b3818f53662a6b2b29a5ceefa,2025-12-14 09:42:27,2025-12-14 09:42:27
857,231221883,2,4,2025-12-14 01:52:27.754,2025-12-14 10:52:27.754,,,ok,,状态查询 - AI,48243b8e529d24020794b631d911cc2b,2025-12-14 09:52:28,2025-12-14 09:52:28
858,231221883,2,4,2025-12-14 02:02:27.915,2025-12-14 11:02:27.915,,,ok,,状态查询 - AI,6ed64ac39b0d670803a0504ed273e057,2025-12-14 10:02:28,2025-12-14 10:02:28
859,231221883,2,4,2025-12-14 02:12:28.509,2025-12-14 11:12:28.509,,,ok,,状态查询 - AI,4afba45240daab7ee0fe8821eefeeb24,2025-12-14 10:12:29,2025-12-14 10:12:29
860,231221883,2,4,2025-12-14 02:22:28.513,2025-12-14 11:22:28.513,,,ok,,状态查询 - AI,af2a14882d38262d1d4c18bae6bf217f,2025-12-14 10:22:29,2025-12-14 10:22:29
861,231221883,2,4,2025-12-14 02:32:28.804,2025-12-14 11:32:28.804,,,ok,,状态查询 - AI,118d45cb9c982bb996f33877ae373cb1,2025-12-14 10:32:29,2025-12-14 10:32:29
862,231221883,2,4,2025-12-14 02:42:28.914,2025-12-14 11:42:28.914,,,ok,,状态查询 - AI,167a1b44c77b510d02ebc5a5b566b3d2,2025-12-14 10:42:29,2025-12-14 10:42:29
863,231221883,2,4,2025-12-14 02:52:29.122,2025-12-14 11:52:29.122,,,ok,,状态查询 - AI,41840cf4bc65f2830a97082495fcacfd,2025-12-14 10:52:29,2025-12-14 10:52:29
864,231221883,2,4,2025-12-14 03:02:29.668,2025-12-14 12:02:29.668,,,ok,,状态查询 - AI,740a077241912493b4724e6b654cf894,2025-12-14 11:02:30,2025-12-14 11:02:30
865,231221883,2,4,2025-12-14 03:12:29.802,2025-12-14 12:12:29.802,,,ok,,状态查询 - AI,e5c993fcbace0cc9aa830c996c9dd04a,2025-12-14 11:12:30,2025-12-14 11:12:30
866,231221883,2,4,2025-12-14 03:22:30.088,2025-12-14 12:22:30.088,,,ok,,状态查询 - AI,436ac42d9e00155ac9973057245f2e17,2025-12-14 11:22:30,2025-12-14 11:22:30
867,231221883,2,4,2025-12-14 03:32:30.226,2025-12-14 12:32:30.226,,,ok,,状态查询 - AI,6875317206118551ff3d998c54820636,2025-12-14 11:32:30,2025-12-14 11:32:30
868,231221883,2,4,2025-12-14 03:42:31.281,2025-12-14 12:42:31.281,,,ok,,状态查询 - AI,f0e3059279e587238cbeaa701cef76d0,2025-12-14 11:42:31,2025-12-14 11:42:31
869,231221883,2,4,2025-12-14 03:52:30.762,2025-12-14 12:52:30.762,,,ok,,状态查询 - AI,4d44aa1dea4f482addfc8247b2a79fa8,2025-12-14 11:52:31,2025-12-14 11:52:31
870,231221883,2,4,2025-12-14 04:02:31.088,2025-12-14 13:02:31.088,,,ok,,状态查询 - AI,a8eb33bd506ca3e777b1be9b5cf7437e,2025-12-14 12:02:31,2025-12-14 12:02:31
871,231221883,2,4,2025-12-14 04:12:31.316,2025-12-14 13:12:31.316,,,ok,,状态查询 - AI,a015b0155dc8e6f6183be1019bd8e095,2025-12-14 12:12:31,2025-12-14 12:12:31
872,231221883,2,4,2025-12-14 04:22:31.393,2025-12-14 13:22:31.393,,,ok,,状态查询 - AI,db648c12f6b2da51d417f3e929c72284,2025-12-14 12:22:31,2025-12-14 12:22:31
873,231221883,2,4,2025-12-14 04:32:31.776,2025-12-14 13:32:31.776,,,ok,,状态查询 - AI,38d910326b1233192401983071caf323,2025-12-14 12:32:32,2025-12-14 12:32:32
874,231221883,2,4,2025-12-14 04:42:32.015,2025-12-14 13:42:32.015,,,ok,,状态查询 - AI,05f690ba2dbdbaac354a940e4aec2329,2025-12-14 12:42:32,2025-12-14 12:42:32
875,231221883,2,4,2025-12-14 04:52:32.608,2025-12-14 13:52:32.608,,,ok,,状态查询 - AI,10d98fe903257fb7d91622e2dda7eb78,2025-12-14 12:52:33,2025-12-14 12:52:33
876,231221883,2,4,2025-12-14 05:02:32.396,2025-12-14 14:02:32.396,,,ok,,状态查询 - AI,458fe92c2eff43ddb4a950857937a459,2025-12-14 13:02:32,2025-12-14 13:02:32
877,231221883,2,4,2025-12-14 05:12:32.771,2025-12-14 14:12:32.771,,,ok,,状态查询 - AI,ab2f25b7ca2a8580e8c9526e59a12283,2025-12-14 13:12:33,2025-12-14 13:12:33
878,231221883,2,4,2025-12-14 05:22:33.117,2025-12-14 14:22:33.117,,,ok,,状态查询 - AI,14fdca5acb6696504f135877e40bfc1c,2025-12-14 13:22:33,2025-12-14 13:22:33
879,231221883,2,4,2025-12-14 05:32:33.405,2025-12-14 14:32:33.405,,,ok,,状态查询 - AI,45d1e81ab578085e00a45f07195a8620,2025-12-14 13:32:33,2025-12-14 13:32:33
880,231221883,2,4,2025-12-14 05:42:33.582,2025-12-14 14:42:33.582,,,ok,,状态查询 - AI,71d0f24ccd876f05665b2fcc9ba2deec,2025-12-14 13:42:34,2025-12-14 13:42:34
881,231221883,2,4,2025-12-14 05:52:33.864,2025-12-14 14:52:33.864,,,ok,,状态查询 - AI,4785edef623177f4c6bb46af01c3a013,2025-12-14 13:52:34,2025-12-14 13:52:34
882,231221883,2,4,2025-12-14 06:02:34.035,2025-12-14 15:02:34.035,,,ok,,状态查询 - AI,7ff315ab3fc2e421ca763f981675151d,2025-12-14 14:02:34,2025-12-14 14:02:34
883,231221883,2,4,2025-12-14 06:12:34.125,2025-12-14 15:12:34.125,,,ok,,状态查询 - AI,a47b8e41131d7dea72814206986227ce,2025-12-14 14:12:34,2025-12-14 14:12:34
884,231221883,2,4,2025-12-14 06:22:34.858,2025-12-14 15:22:34.858,,,ok,,状态查询 - AI,b009deceb2349e1e7f441b9cc314a750,2025-12-14 14:22:35,2025-12-14 14:22:35
885,231221883,2,4,2025-12-14 06:32:34.836,2025-12-14 15:32:34.836,,,ok,,状态查询 - AI,4b448d023bd74e7f430db7e4e40981e5,2025-12-14 14:32:35,2025-12-14 14:32:35
886,231221883,2,4,2025-12-14 06:42:35.522,2025-12-14 15:42:35.522,,,ok,,状态查询 - AI,136097233b023a5294c7312aee9c18dd,2025-12-14 14:42:36,2025-12-14 14:42:36
887,231221883,2,4,2025-12-14 06:52:35.432,2025-12-14 15:52:35.432,,,ok,,状态查询 - AI,ec7e1a598abe498f136948ac1d6be80d,2025-12-14 14:52:35,2025-12-14 14:52:35
888,231221883,2,4,2025-12-14 07:02:35.462,2025-12-14 16:02:35.462,,,ok,,状态查询 - AI,f4b36bd1e08574153ce5a82bc606599c,2025-12-14 15:02:35,2025-12-14 15:02:35
889,231221883,2,4,2025-12-14 07:12:35.943,2025-12-14 16:12:35.943,,,ok,,状态查询 - AI,2c16feb1db60d541ab09025282434172,2025-12-14 15:12:36,2025-12-14 15:12:36
890,231221883,2,4,2025-12-14 07:22:36.075,2025-12-14 16:22:36.075,,,ok,,状态查询 - AI,d16bb9cdd1a0f60f1b01f9fde098bb29,2025-12-14 15:22:36,2025-12-14 15:22:36
891,231221883,2,4,2025-12-14 07:32:36.501,2025-12-14 16:32:36.501,,,ok,,状态查询 - AI,00d3e73021d092c9948afa835d75e255,2025-12-14 15:32:37,2025-12-14 15:32:37
892,231221883,2,4,2025-12-14 07:42:36.726,2025-12-14 16:42:36.726,,,ok,,状态查询 - AI,019d757994b106b86d0cd93902741a60,2025-12-14 15:42:37,2025-12-14 15:42:37
893,231221883,2,4,2025-12-14 07:52:37.163,2025-12-14 16:52:37.163,,,ok,,状态查询 - AI,45962fbc45f88477edaddd920e61d801,2025-12-14 15:52:37,2025-12-14 15:52:37
894,231221883,2,4,2025-12-14 08:02:37.485,2025-12-14 17:02:37.485,,,ok,,状态查询 - AI,6842c1022efa2ad4677b582a5312f4e6,2025-12-14 16:02:38,2025-12-14 16:02:38
895,231221883,2,4,2025-12-14 08:12:38.004,2025-12-14 17:12:38.004,,,ok,,状态查询 - AI,d858dc447268338007632385c9c76f6d,2025-12-14 16:12:38,2025-12-14 16:12:38
896,231221883,2,4,2025-12-14 08:22:37.908,2025-12-14 17:22:37.908,,,ok,,状态查询 - AI,b660aa79f47c5fa579ecda1b887ac2c4,2025-12-14 16:22:38,2025-12-14 16:22:38
897,231221883,2,4,2025-12-14 08:32:38.223,2025-12-14 17:32:38.223,,,ok,,状态查询 - AI,36f468960b8b4b8e7b28cf608737fb24,2025-12-14 16:32:38,2025-12-14 16:32:38
898,231221883,2,4,2025-12-14 08:42:38.283,2025-12-14 17:42:38.283,,,ok,,状态查询 - AI,09d28f7d7e5100ac81c554b80690254d,2025-12-14 16:42:38,2025-12-14 16:42:38
899,231221883,2,4,2025-12-14 08:52:38.425,2025-12-14 17:52:38.425,,,ok,,状态查询 - AI,6a08c84f50ee9a62588c26c3acee22af,2025-12-14 16:52:38,2025-12-14 16:52:38
900,231221883,2,4,2025-12-14 09:02:38.762,2025-12-14 18:02:38.762,,,ok,,状态查询 - AI,ebc5b168029538a6baa3aa36c41389be,2025-12-14 17:02:39,2025-12-14 17:02:39
901,231221883,2,4,2025-12-14 09:12:38.986,2025-12-14 18:12:38.986,,,ok,,状态查询 - AI,2d2c7ed055646f621693594ed0f6ffca,2025-12-14 17:12:39,2025-12-14 17:12:39
902,231221883,2,4,2025-12-14 09:22:39.097,2025-12-14 18:22:39.097,,,ok,,状态查询 - AI,1d6bd704b0b4db44e216f682a54ebdba,2025-12-14 17:22:39,2025-12-14 17:22:39
903,231221883,2,4,2025-12-14 09:32:39.443,2025-12-14 18:32:39.443,,,ok,,状态查询 - AI,d7b333de6cf8fba34995f5a7e140e667,2025-12-14 17:32:40,2025-12-14 17:32:40
904,231221883,2,4,2025-12-14 09:42:39.511,2025-12-14 18:42:39.511,,,ok,,状态查询 - AI,1f632454b1dd790364e635eb293242fb,2025-12-14 17:42:40,2025-12-14 17:42:40
905,231221883,2,4,2025-12-14 09:52:40.028,2025-12-14 18:52:40.028,,,ok,,状态查询 - AI,d39e9e1ab726a5d1c35d9802e13f1e5e,2025-12-14 17:52:40,2025-12-14 17:52:40
906,231221883,2,4,2025-12-14 10:02:40.210,2025-12-14 19:02:40.210,,,ok,,状态查询 - AI,2b77c52dc7954be25112156935d70fd5,2025-12-14 18:02:40,2025-12-14 18:02:40
907,231221883,2,4,2025-12-14 10:12:40.463,2025-12-14 19:12:40.463,,,ok,,状态查询 - AI,9292697482f999d9e9185b926df3d65f,2025-12-14 18:12:41,2025-12-14 18:12:41
908,231221883,2,4,2025-12-14 10:22:40.872,2025-12-14 19:22:40.872,,,ok,,状态查询 - AI,10f15d481a45fc6d06b3a3f47cfd5ab0,2025-12-14 18:22:41,2025-12-14 18:22:41
909,231221883,2,4,2025-12-14 10:32:40.951,2025-12-14 19:32:40.951,,,ok,,状态查询 - AI,294f50ac397809f1a0fb887a8ea08593,2025-12-14 18:32:41,2025-12-14 18:32:41
910,231221883,2,4,2025-12-14 10:42:41.144,2025-12-14 19:42:41.144,,,ok,,状态查询 - AI,72e283eb9c50d08d69e1c80a010b5f45,2025-12-14 18:42:41,2025-12-14 18:42:41
911,231221883,2,4,2025-12-14 10:52:42.138,2025-12-14 19:52:42.138,,,ok,,状态查询 - AI,bf426bca48b30dbec18abf4709bc26bc,2025-12-14 18:52:42,2025-12-14 18:52:42
912,231221883,2,4,2025-12-14 11:02:41.682,2025-12-14 20:02:41.682,,,ok,,状态查询 - AI,ed66dc4a811f500c8bc9ff41d839ee6a,2025-12-14 19:02:42,2025-12-14 19:02:42
913,231221883,2,4,2025-12-14 11:12:41.903,2025-12-14 20:12:41.903,,,ok,,状态查询 - AI,f8406523cbf57a053e21518edaba51eb,2025-12-14 19:12:42,2025-12-14 19:12:42
914,231221883,2,4,2025-12-14 11:22:42.230,2025-12-14 20:22:42.230,,,ok,,状态查询 - AI,a48651702516687bf1ed5de8f2a683c7,2025-12-14 19:22:42,2025-12-14 19:22:42
915,231221883,2,4,2025-12-14 11:32:42.575,2025-12-14 20:32:42.575,,,ok,,状态查询 - AI,df5141c0926903d6a7a795940c9ff608,2025-12-14 19:32:43,2025-12-14 19:32:43
916,231221883,2,4,2025-12-14 11:42:42.791,2025-12-14 20:42:42.791,,,ok,,状态查询 - AI,8f1a14fd6ec38179945e4d2c74da2c78,2025-12-14 19:42:43,2025-12-14 19:42:43
917,231221883,2,4,2025-12-14 11:52:43.983,2025-12-14 20:52:43.983,,,ok,,状态查询 - AI,73031a0d26b2a0c88edfcc0df23c007a,2025-12-14 19:52:44,2025-12-14 19:52:44
918,231221883,2,4,2025-12-14 12:02:43.244,2025-12-14 21:02:43.244,,,ok,,状态查询 - AI,e158175df81b6c222b3bd6a1b87bf08f,2025-12-14 20:02:43,2025-12-14 20:02:43
919,231221883,2,4,2025-12-14 12:12:43.948,2025-12-14 21:12:43.948,,,ok,,状态查询 - AI,db4b9dfe56b945d49102cf4e32ac2b0e,2025-12-14 20:12:44,2025-12-14 20:12:44
920,231221883,2,4,2025-12-14 12:22:43.822,2025-12-14 21:22:43.822,,,ok,,状态查询 - AI,9ea6b054349e0037066692547cdf1f38,2025-12-14 20:22:44,2025-12-14 20:22:44
921,231221883,2,4,2025-12-14 12:32:44.822,2025-12-14 21:32:44.822,,,ok,,状态查询 - AI,b0b502b81730c4e3a407563cf2b35278,2025-12-14 20:32:45,2025-12-14 20:32:45
922,231221883,2,4,2025-12-14 12:42:44.390,2025-12-14 21:42:44.390,,,ok,,状态查询 - AI,ec3f352e2463ed84a00b54f45bbe708a,2025-12-14 20:42:44,2025-12-14 20:42:44
923,231221883,2,4,2025-12-14 12:52:44.523,2025-12-14 21:52:44.523,,,ok,,状态查询 - AI,abd0def848471e36cfb42ba94880ddfa,2025-12-14 20:52:45,2025-12-14 20:52:45
924,231221883,2,4,2025-12-14 13:02:45.364,2025-12-14 22:02:45.364,,,ok,,状态查询 - AI,4ba1759a20b7ea099110d1cf273b65b5,2025-12-14 21:02:45,2025-12-14 21:02:45
925,231221883,2,4,2025-12-14 13:12:45.916,2025-12-14 22:12:45.916,,,ok,,状态查询 - AI,d324d0dfd25305256b4e68b7a8e613ca,2025-12-14 21:12:46,2025-12-14 21:12:46
926,231221883,2,4,2025-12-14 13:22:45.314,2025-12-14 22:22:45.314,,,ok,,状态查询 - AI,9f224235d4777edbcdbd886c56e91621,2025-12-14 21:22:45,2025-12-14 21:22:45
927,231221883,2,4,2025-12-14 13:32:45.403,2025-12-14 22:32:45.403,,,ok,,状态查询 - AI,06a5339c64ec12795060b2a367c749cc,2025-12-14 21:32:45,2025-12-14 21:32:45
928,231221883,2,4,2025-12-14 13:42:45.717,2025-12-14 22:42:45.717,,,ok,,状态查询 - AI,d2fc9b3621e6722237e94642d32486d7,2025-12-14 21:42:46,2025-12-14 21:42:46
929,231221883,2,4,2025-12-14 13:52:45.900,2025-12-14 22:52:45.900,,,ok,,状态查询 - AI,514b06d80ff12afed639ade1652a985c,2025-12-14 21:52:46,2025-12-14 21:52:46
930,231221883,2,4,2025-12-14 14:02:46.179,2025-12-14 23:02:46.179,,,ok,,状态查询 - AI,33e01e944d1a891c20b02bed288d13ba,2025-12-14 22:02:46,2025-12-14 22:02:46
931,231221883,2,4,2025-12-14 14:12:46.337,2025-12-14 23:12:46.337,,,ok,,状态查询 - AI,16165cae8ed7971ab3ff9f67909b9fa3,2025-12-14 22:12:46,2025-12-14 22:12:46
932,231221883,2,4,2025-12-14 14:22:46.491,2025-12-14 23:22:46.491,,,ok,,状态查询 - AI,c8b2398c59791f521b9c0e6d6d4e9d02,2025-12-14 22:22:47,2025-12-14 22:22:47
933,231221883,2,4,2025-12-14 14:32:47.397,2025-12-14 23:32:47.397,,,ok,,状态查询 - AI,c46016aded6f8ceabd192303a9278267,2025-12-14 22:32:47,2025-12-14 22:32:47
934,231221883,2,4,2025-12-14 14:42:47.142,2025-12-14 23:42:47.142,,,ok,,状态查询 - AI,4a92415e390e4372af99a9d763b675ea,2025-12-14 22:42:47,2025-12-14 22:42:47
935,231221883,2,4,2025-12-14 14:52:47.254,2025-12-14 23:52:47.254,,,ok,,状态查询 - AI,c8e74f7a6aef01e30c62b6505ecdd7a7,2025-12-14 22:52:47,2025-12-14 22:52:47
936,231221883,2,4,2025-12-14 15:02:47.546,2025-12-15 00:02:47.546,,,ok,,状态查询 - AI,74468437e6cbf5eb20df983d294268c7,2025-12-14 23:02:48,2025-12-14 23:02:48
937,231221883,2,4,2025-12-14 15:12:47.548,2025-12-15 00:12:47.548,,,ok,,状态查询 - AI,3b64f2011c524958b9e4a661b7454cdc,2025-12-14 23:12:48,2025-12-14 23:12:48
938,231221883,2,4,2025-12-14 15:22:47.805,2025-12-15 00:22:47.805,,,ok,,状态查询 - AI,d25d53d4b82517851b6c24ad3555a590,2025-12-14 23:22:48,2025-12-14 23:22:48
939,231221883,2,4,2025-12-14 15:32:48.106,2025-12-15 00:32:48.106,,,ok,,状态查询 - AI,d9d3de78d2110e04abbc257a84b238d8,2025-12-14 23:32:48,2025-12-14 23:32:48
940,231221883,2,4,2025-12-14 15:42:48.252,2025-12-15 00:42:48.252,,,ok,,状态查询 - AI,14d26ce6fd871b96732a2c6e2e58fd31,2025-12-14 23:42:48,2025-12-14 23:42:48
941,231221883,2,4,2025-12-14 15:52:48.451,2025-12-15 00:52:48.451,,,ok,,状态查询 - AI,7b451eb9d4d068f287920b7feea1250d,2025-12-14 23:52:48,2025-12-14 23:52:48
942,231221883,2,4,2025-12-14 16:02:48.856,2025-12-15 01:02:48.856,,,ok,,状态查询 - AI,17f55d70b385e1527963a60c986e18dc,2025-12-15 00:02:49,2025-12-15 00:02:49
943,231221883,2,4,2025-12-14 16:12:59.603,2025-12-15 01:12:59.603,,,ok,,状态查询 - AI,f0de9dc06bdfda1da39668fccd30d785,2025-12-15 00:13:00,2025-12-15 00:13:00
944,231221883,2,4,2025-12-14 16:22:49.361,2025-12-15 01:22:49.361,,,ok,,状态查询 - AI,57083a8cb05d6ffafef76b602e32fbda,2025-12-15 00:22:49,2025-12-15 00:22:49
945,231221883,2,4,2025-12-14 16:32:49.669,2025-12-15 01:32:49.669,,,ok,,状态查询 - AI,f79da1d2420c5187e75baffaadfbc12f,2025-12-15 00:32:50,2025-12-15 00:32:50
946,231221883,2,4,2025-12-14 16:42:49.968,2025-12-15 01:42:49.968,,,ok,,状态查询 - AI,70ef81718f7ce80f7d771317df1e411d,2025-12-15 00:42:50,2025-12-15 00:42:50
947,231221883,2,4,2025-12-14 16:52:50.039,2025-12-15 01:52:50.039,,,ok,,状态查询 - AI,e41ca16b05ba7f4197b846396f16ed91,2025-12-15 00:52:50,2025-12-15 00:52:50
948,231221883,2,4,2025-12-14 17:02:50.403,2025-12-15 02:02:50.403,,,ok,,状态查询 - AI,f1e9cf8759ac2c9e5866232faec31499,2025-12-15 01:02:50,2025-12-15 01:02:50
949,231221883,2,4,2025-12-14 17:12:50.724,2025-12-15 02:12:50.724,,,ok,,状态查询 - AI,c768bbbedccea209adb9cbfcf577c83f,2025-12-15 01:12:51,2025-12-15 01:12:51
950,231221883,2,4,2025-12-14 17:22:50.750,2025-12-15 02:22:50.750,,,ok,,状态查询 - AI,ce60730a3b12c8d6aef79c9f82a70fbc,2025-12-15 01:22:51,2025-12-15 01:22:51
951,231221883,2,4,2025-12-14 17:32:50.727,2025-12-15 02:32:50.727,,,ok,,状态查询 - AI,af3015db263c8a70bf2a2f3ab9889047,2025-12-15 01:32:51,2025-12-15 01:32:51
952,231221883,2,4,2025-12-14 17:42:51.030,2025-12-15 02:42:51.030,,,ok,,状态查询 - AI,1c11b9d6d492800e9b67c454474a8e41,2025-12-15 01:42:51,2025-12-15 01:42:51
953,231221883,2,4,2025-12-14 17:52:51.039,2025-12-15 02:52:51.039,,,ok,,状态查询 - AI,8f566a73b5d5b0373864caedeaf8af20,2025-12-15 01:52:51,2025-12-15 01:52:51
954,231221883,2,4,2025-12-14 18:02:51.282,2025-12-15 03:02:51.282,,,ok,,状态查询 - AI,7e4aa5412e720d4628e9b4ac39e29c04,2025-12-15 02:02:51,2025-12-15 02:02:51
955,231221883,2,4,2025-12-14 18:12:51.582,2025-12-15 03:12:51.582,,,ok,,状态查询 - AI,fbea15659a6a2adc372fd1936ee66f76,2025-12-15 02:12:52,2025-12-15 02:12:52
956,231221883,2,4,2025-12-14 18:22:51.628,2025-12-15 03:22:51.628,,,ok,,状态查询 - AI,ffc9fea34d6a45ee0e3e05d85dc974ee,2025-12-15 02:22:52,2025-12-15 02:22:52
957,231221883,2,4,2025-12-14 18:32:51.930,2025-12-15 03:32:51.930,,,ok,,状态查询 - AI,d830d8782204468582c7964f092e957f,2025-12-15 02:32:52,2025-12-15 02:32:52
958,231221883,2,4,2025-12-14 18:42:52.010,2025-12-15 03:42:52.010,,,ok,,状态查询 - AI,310582b578bc27ab7fc29efa55738447,2025-12-15 02:42:52,2025-12-15 02:42:52
959,231221883,2,4,2025-12-14 18:52:52.507,2025-12-15 03:52:52.507,,,ok,,状态查询 - AI,01d27e1c9fdc7b9b7ca1bad923918f59,2025-12-15 02:52:53,2025-12-15 02:52:53
960,231221883,2,4,2025-12-14 19:02:52.583,2025-12-15 04:02:52.583,,,ok,,状态查询 - AI,63dcd3322a408fbe60def69165ce4935,2025-12-15 03:02:53,2025-12-15 03:02:53
961,231221883,2,4,2025-12-14 19:12:52.768,2025-12-15 04:12:52.768,,,ok,,状态查询 - AI,fdf106f5cdb67d3aa1a0f571d02b28fd,2025-12-15 03:12:53,2025-12-15 03:12:53
962,231221883,2,4,2025-12-14 19:22:52.911,2025-12-15 04:22:52.911,,,ok,,状态查询 - AI,41fd52f17048def43e70ce1a71a05d1f,2025-12-15 03:22:53,2025-12-15 03:22:53
963,231221883,2,4,2025-12-14 19:32:53.104,2025-12-15 04:32:53.104,,,ok,,状态查询 - AI,6199097b95ac1fb992c88e4a3c5cf5cb,2025-12-15 03:32:53,2025-12-15 03:32:53
964,231221883,2,4,2025-12-14 19:42:53.486,2025-12-15 04:42:53.486,,,ok,,状态查询 - AI,415b712e5ae0b2d0d659148effd44420,2025-12-15 03:42:54,2025-12-15 03:42:54
965,231221883,2,4,2025-12-14 19:52:53.572,2025-12-15 04:52:53.572,,,ok,,状态查询 - AI,3f7cc3d36d84e58446db2abed50a0b71,2025-12-15 03:52:54,2025-12-15 03:52:54
966,231221883,2,4,2025-12-14 20:02:53.690,2025-12-15 05:02:53.690,,,ok,,状态查询 - AI,e9df2d70253f0d4e7c79ba6799ad77f5,2025-12-15 04:02:54,2025-12-15 04:02:54
967,231221883,2,4,2025-12-14 20:12:54.121,2025-12-15 05:12:54.121,,,ok,,状态查询 - AI,eeaf3e91690a51c94d248414ef4c8477,2025-12-15 04:12:54,2025-12-15 04:12:54
968,231221883,2,4,2025-12-14 20:22:54.386,2025-12-15 05:22:54.386,,,ok,,状态查询 - AI,f61d95e59f25bc266b8e2c69e8c49e03,2025-12-15 04:22:54,2025-12-15 04:22:54
969,231221883,2,4,2025-12-14 20:32:54.194,2025-12-15 05:32:54.194,,,ok,,状态查询 - AI,fbd169ca019cf97b4a4ebbc272d3beae,2025-12-15 04:32:54,2025-12-15 04:32:54
970,231221883,2,4,2025-12-14 20:42:54.691,2025-12-15 05:42:54.691,,,ok,,状态查询 - AI,52670f7eda65353a2752cf86e5b93723,2025-12-15 04:42:55,2025-12-15 04:42:55
971,231221883,2,4,2025-12-14 20:52:54.586,2025-12-15 05:52:54.586,,,ok,,状态查询 - AI,15ae10a4e447a9ab1ebe320c96aeb553,2025-12-15 04:52:55,2025-12-15 04:52:55
